Cat Id,Item Code,Item Name,Item Desc,MRP,Unit,sale price,purchase price,Qty,Expiry,Free Item Code,Free Item Name,Free Item Qty,Free Item MRp
25,8901030467080,Lifeboy Hand Wsh 215ml,Lifeboy Hand Wsh 215ml,60,gm,56,52,0,0000-00-00,,,,
25,8901030491887,Lifeboy HndWsh Ttl 180ml,Lifeboy HndWsh Ttl 180ml,31,ML,29.5,28.1,0,0000-00-00,,,,
25,8901030491900,Lifeboy Hd Wsh CAre 180ml,Lifeboy Hd Wsh CAre 180ml,31,ML,29.5,28.1,0,0000-00-00,,,,
25,8901030467103,Lifeboy Cool Freash H Wsh 215ml,Lifeboy Cool Freash H Wsh 215ml,60,ML,56,55,0,0000-00-00,,,,
25,8901030494994,Lifeboy Cler Change H Wsh 215ml,Lifeboy Cler Change H Wsh 215ml,75,ML,70,68.6,0,0000-00-00,,,,
25,8901396380511,Dettol Orignal H/W 250 ml,Dettol Orignal H/W 250 ml,75,ML,70,65.6,0,0000-00-00,,,,
25,8901396387442,Dettol Orignal H/W 185 Ml,Dettol Orignal H/W 185 Ml,62,ML,57,27.11,0,0000-00-00,,,,
25,8901030509858,Vim Liquid 500 ml,Vim Liquid 500 ml,94,ml,90,87.04,0,0000-00-00,,,,
25,8901030504211,LFEBOUY SOAP STRONG,LFEBOUY SOAP STRONG,94,GRM,90,87.05,0,0000-00-00,,,,
25,8901030507656,LIFEBOUY TOTAL HAND WASH 215 ML,LIFEBOUY TOTAL HAND WASH 215 ML,57,GRM,53,51.81,0,0000-00-00,,,,
25,8901396311201,Dettol Org Hand Wash 225 ML,Dettol Org Hand Wash 225 ML,67,ML,60,58.58,0,0000-00-00,,,,
25,8901396380122,DETTOL COOL H.W,DETTOL COOL H.W,75,PCS,70,65.57,0,0000-00-00,,,,
25,8901396365167,DETTOL SENSETIVE H . W,DETTOL SENSETIVE H . W,67,PCS,62,58.58,0,0000-00-00,,,,
25,8901396387831,Dettol Skin Care 900ML,Dettol Skin Care 900ML,170,GRM,165,148.64,0,0000-00-00,,,,
25,8901030507670,Lifebuoy Handwash 215ML,Lifebuoy Handwash 215ML,57,ML,55,51.81,0,0000-00-00,,,,
25,8901396365006,Dettol Sensitive H.W,Dettol Sensitive H.W,67,ML,59,55.47,0,0000-00-00,,,,
25,8901396388500,DETTOL ORGNL H.W 125ML,DETTOL ORGNL H.W 125ML,30,ML,28,26.23,0,0000-00-00,,,,
25,8901030517747,LIFEBOUY TOTAL H.W 215ML,LIFEBOUY TOTAL H.W 215ML,73,Pc.,70,68.52,0,0000-00-00,,,,
25,8901396380108,Dettol Cool H . W 250 ml,Dettol Cool H . W 250 ml,78,ml,74,70,0,0000-00-00,,,,
25,8901030535581,LIFEBOUY RED 10/-,LIFEBOUY RED 10/-,10,GRM,9.5,9.26,0,0000-00-00,,,,
25,8901030517778,LIFEBOUY BLUE 215ML,LIFEBOUY BLUE 215ML,69,ml,65.5,63.89,0,0000-00-00,,,,
25,8901030517754,LIFEBOUY NATURAL 215ML,LIFEBOUY NATURAL 215ML,69,ml,65,62.03,0,0000-00-00,,,,
25,8901030517730,LIFEBOY CARE 185ML,LIFEBOY CARE 185ML,40,ml,38,37.05,0,0000-00-00,,,,
25,8901396387565,DETTOL SKIN CARE185ML,DETTOL SKIN CARE185ML,31,ML,29,27.11,0,0000-00-00,,,,
25,8901396333401,DETTOL ORGNL H.W 225ML,DETTOL ORGNL H.W 225ML,78,ML,74,61.27,0,0000-00-00,,,,
25,8901396387589,DETTOL SKIN CARE P 185ML,DETTOL SKIN CARE P 185ML,69,ML,66,53.34,0,0000-00-00,,,,
25,8901396333623,DETTOL S&C PUMP 215ML,DETTOL S&C PUMP 215ML,74,ML,70,64.7,0,0000-00-00,,,,
25,8901396333609,DETTOL S.C H.W 225 ML,DETTOL S.C H.W 225 ML,74,GM,69,62.41,0,0000-00-00,,,,
25,8901396366225,DETTOL S.C RE-ENERGIZE H.W,DETTOL S.C RE-ENERGIZE H.W,61,GM,57,53.33,0,0000-00-00,,,,
25,8901396387909,DETTOL SENSTIVE 900ML,DETTOL SENSTIVE 900ML,165,ML,155,144.27,0,0000-00-00,,,,
25,8901396333616,DETTOL SK-CARE 215ML,DETTOL SK-CARE 215ML,69,gm,64,59.49,0,0000-00-00,,,,
25,8901396333418,DETTOL Orignal H.W 215ML,DETTOL Orignal H.W 215ML,69,gm,65,60.33,0,0000-00-00,,,,
25,8901030517761,LIFEBOUY H.W 215ML,LIFEBOUY H.W 215ML,69,ml,65,62.03,0,0000-00-00,,,,
25,8901030517716,LIFEBOUY CARE POUCH,LIFEBOUY CARE POUCH,40,GM,38,13.3,0,0000-00-00,,,,
25,8901396387480,DETTOL ORIGNAL COMBI PACK,DETTOL ORIGNAL COMBI PACK,61,ML,57,52.6,0,0000-00-00,,,,
25,8901030561511,LIFEBOUY TTL HW 215ML,LIFEBOUY TTL HW 215ML,69,GRM,65.5,63.9,0,0000-00-00,,,,
25,8901030561238,LIFEBOUY R-POUCH,LIFEBOUY R-POUCH,40,GM,31,28.47,0,0000-00-00,,,,
25,8901030561276,LIFEBOUY H.W 185 ML M.C,LIFEBOUY H.W 185 ML M.C,40,GM,38,37.05,0,0000-00-00,,,,
25,8901030561269,LIFEBOUY H.W 185 ML COOL F,LIFEBOUY H.W 185 ML COOL F,40,GM,38,37.05,0,0000-00-00,,,,
25,8901030561252,LIFEBOUY H.W 185 ML NATURE,LIFEBOUY H.W 185 ML NATURE,40,GM,38,37.05,0,0000-00-00,,,,
25,8901396333425,DETTOL ORG H.W 215 ML,DETTOL ORG H.W 215 ML,74,ML,70,64.7,0,0000-00-00,,,,
25,HANDWASH,DULUXE HANDWASH 250ML,DULUXE HANDWASH 250ML,70,PC,62,44.06,0,0000-00-00,,,,
25,8901396380306,DETTOL RE-ENGRGIZE 250 ML,DETTOL RE-ENGRGIZE 250 ML,78,ML,74,64.83,0,0000-00-00,,,,
25,8901030569609,LIFEBOUY TOTAL H.W 185ML,LIFEBOUY TOTAL H.W 185ML,40,ML,28,24.42,0,0000-00-00,,,,
25,8901030574047,LIFEBOUY TOTEL 215ML,LIFEBOUY TOTEL 215ML,69,ml,67,62.73,0,0000-00-00,,,,
25,8901030577079,LIFE BOUY TOTAL H.W 215ML,LIFE BOUY TOTAL H.W 215ML,73,ML,69.5,67.59,0,0000-00-00,,,,
25,8901030577116,LIFEBOUY M-C H.W 215ML,LIFEBOUY M-C H.W 215ML,73,ML,69.5,67.59,0,0000-00-00,,,,
25,8901030587955,LIFEBOUY RED POUCH 185ML,LIFEBOUY RED POUCH 185ML,35,GRM,33.5,32.41,0,0000-00-00,,,,
25,8901030587986,LIFEBOUY CARE POUCH 185ML,LIFEBOUY CARE POUCH 185ML,35,GRM,33.5,32.41,0,0000-00-00,,,,
26,8901542009006,Glucon D 260G,Glucon D 260G,43,GRM,37,1,0,0000-00-00,,,,
26,8901571004409,BOOST 450G,BOOST 450G,186,GRM,174,177.67,0,0000-00-00,,,,
26,8901233011134,CADBURY BORNVITA 500G,CADBURY BORNVITA 500G,181,GRM,168,165,0,0000-00-00,,,,
26,8901233010083,CADBURY BNNVT 200G,CADBURY BNNVT 200G,85,GRM,79,77.98,0,0000-00-00,,,,
26,8901542008535,COMPLAN 200G,COMPLAN 200G,130,GRM,126,119.27,0,0000-00-00,,,,
26,8901542006241,Glucon D 100G,Glucon D 100G,27,GRM,25,24.54,0,0000-00-00,,,,
26,8901571001088,ENO LEMON FLAVOUR,ENO LEMON FLAVOUR,42,GRM,38,34.19,0,0000-00-00,,,,
26,8901233010946,CEDBURY BORNVITA 75G,CEDBURY BORNVITA 75G,25,GRM,23,1,0,0000-00-00,,,,
26,8901542010057,Complain FR Growth 450G,Complain FR Growth 450G,245,GRM,240,217.88,0,0000-00-00,,,,
26,8901542009433,GLUCON-D INSTANT ENRGY ORG 130G,GLUCON-D INSTANT ENRGY ORG 130G,21,GM,18,15,0,0000-00-00,,,,
26,8901233010113,Cadburry Born Vita 1KG,Cadburry Born Vita 1KG,315,GRM,293,292.3,0,0000-00-00,,,,
26,8901571000036,Horlicks 500G,Horlicks 500G,230,GRM,225,210,0,0000-00-00,,,,
26,8901207900631,Dabur Chawarprash 500G,Dabur Chawarprash 500G,160,GM,147,134.38,0,0000-00-00,,,,
26,8901120143771,Sugar Free Gold 30G,Sugar Free Gold 30G,150,GM,138,1,0,0000-00-00,,,,
26,8901207011382,Dabut Glucose Plus-C 115G,Dabut Glucose Plus-C 115G,26,GM,23,20,0,0000-00-00,,,,
26,8901058140712,NESTLE CERELAC WHEAT HNY 350G,NESTLE CERELAC WHEAT HNY 350G,166,GRM,157,1,0,0000-00-00,,,,
26,8901233010151,Bournvita LiL Champs 200G,Bournvita LiL Champs 200G,115,GRM,107,107.1,0,0000-00-00,,,,
26,8901542007736,COMPLAN KESAR B 400G,COMPLAN KESAR B 400G,220,GRM,205,1,0,0000-00-00,,,,
26,8901499008190,CORN FLAK 475 G,CORN FLAK 475 G,144,GRM,137,1,0,0000-00-00,,,,
26,8901499008183,CORN FLAK 250 G,CORN FLAK 250 G,93,GRM,89,81.99,0,0000-00-00,,,,
26,8901499007940,KELLOGGS CHO 125G,KELLOGGS CHO 125G,53,GRM,51,46.85,0,0000-00-00,,,,
26,8901058815429,Cerelec Wheat Rice 300G,Cerelec Wheat Rice 300G,167,KG,159,1,0,0000-00-00,,,,
26,CELERAC-RICE-VEG,CELERAC RICE VEG.,CELERAC RICE VEG.,162,KG,153,1,0,0000-00-00,,,,
26,8901058815160,Cerelic Wheat-Rice-M-F,Cerelic Wheat-Rice-M-F,170,KG,162,1,0,0000-00-00,,,,
26,8901207035364,DABUR HONEY 250 GM,DABUR HONEY 250 GM,122,GRM,114,108.93,0,0000-00-00,,,,
26,8901058815269,Ceralic Rice Veg.,Ceralic Rice Veg.,162,GM,153,1,0,0000-00-00,,,,
26,8901207005374,DABUR HONEY 100G,DABUR HONEY 100G,59,GRM,54,52.68,0,0000-00-00,,,,
26,8901571001354,Horlics 500G,Horlics 500G,182,GRM,169,1,0,0000-00-00,,,,
26,8901571000166,Horlics Ils 500G,Horlics Ils 500G,179,GRM,166,1,0,0000-00-00,,,,
26,8901233010106,Cadbury Born Vita 500G,Cadbury Born Vita 500G,181,GRM,168,167.1,0,0000-00-00,,,,
26,8901233009407,Born Vita Pouch 80G,Born Vita Pouch 80G,25,GRM,23,1,0,0000-00-00,,,,
26,8901207900648,Dabar Chawarprash 1KG,Dabar Chawarprash 1KG,295,KG,270,247.26,0,0000-00-00,,,,
26,8901030275302,KNOR CHIN 43G,KNOR CHIN 43G,39,GR,33,1,0,0000-00-00,,,,
26,8901499008176,Kellogs Corn Flaks 100G,Kellogs Corn Flaks 100G,39,GRM,37,29.13,0,0000-00-00,,,,
26,8901542001994,Glucon-D,Glucon-D,20,PC,18,16.48,0,0000-00-00,,,,
26,8901233012261,Cadbury Born Vita 200G,Cadbury Born Vita 200G,90,GM,85,82.91,0,0000-00-00,,,,
26,8901542001673,Glucon D Orignal 250G,Glucon D Orignal 250G,47,GM,45,43.1,0,0000-00-00,,,,
26,8901233011325,Tang Lemon 500G,Tang Lemon 500G,98,GM,88,85.09,0,0000-00-00,,,,
26,8901233011349,Tang Mango 500G,Tang Mango 500G,98,GM,90,85.5,0,0000-00-00,,,,
26,8901233011288,Tango Orange 500G,Tango Orange 500G,98,GM,88,85.09,0,0000-00-00,,,,
26,8901542005336,Gulocon D 500G,Gulocon D 500G,92,GM,83,83.64,0,0000-00-00,,,,
26,8901233011271,Tang Orange 9 GLS,Tang Orange 9 GLS,48,GM,42,41.68,0,0000-00-00,,,,
26,8901233012506,Tang Mango 500G,Tang Mango 500G,98,GM,86,86,0,0000-00-00,,,,
26,8901233011318,Tang Lemon 200g,Tang Lemon 200g,48,GM,45,41.68,0,0000-00-00,,,,
26,8901233011332,Tang Mango 200g,Tang Mango 200g,48,GM,44,41.68,0,0000-00-00,,,,
26,8901542006210,Glucon-D Tangy Orange 100g,Glucon-D Tangy Orange 100g,27,GM,25,26.31,0,0000-00-00,,,,
26,8901233012254,Bournevita 1kg,Bournevita 1kg,335,kg,315,307.35,0,0000-00-00,,,,
26,8901233012278,Bourn vita500g,Bourn vita500g,188,gm,175,166.08,0,0000-00-00,,,,
26,8901207017247,Dabur Glucose D Cool Enrgy 1kg,Dabur Glucose D Cool Enrgy 1kg,144,kg,125,112,0,0000-00-00,,,,
26,8901207014215,Dabur Glocon D 500g,Dabur Glocon D 500g,92,GM,88,64.12,0,0000-00-00,,,,
26,8901207017056,Dabur Glucon D 250g,Dabur Glucon D 250g,49,GM,45,43.12,0,0000-00-00,,,,
26,8901233013176,Bourne Vita 500g,Bourne Vita 500g,188,grm,175,169.01,0,0000-00-00,,,,
26,8901542008931,Glucon D Nimbu Pani200g,Glucon D Nimbu Pani200g,49,GM,46,44.59,0,0000-00-00,,,,
26,8901542001703,Glucon D 500g,Glucon D 500g,85,GM,80,70,0,0000-00-00,,,,
26,8901542001857,Glucon D 250g,Glucon D 250g,43,GM,40,34.42,0,0000-00-00,,,,
26,8901542006234,Glucon D Orange 500g,Glucon D Orange 500g,115,GM,107,104.55,0,0000-00-00,,,,
26,8908000476240,Hitkary Honey 200gm,Hitkary Honey 200gm,96,GM,65,84,0,0000-00-00,,,,
26,8908000476233,Hitkary Honey 500gm,Hitkary Honey 500gm,195,GM,185,181,0,0000-00-00,,,,
26,8901207006241,Dabur Chawanprash 250gm,Dabur Chawanprash 250gm,84,gm,75,70.58,0,0000-00-00,,,,
26,8901248744027,Zandu Sona Chandi 450gm,Zandu Sona Chandi 450gm,155,GM,140,127.88,0,0000-00-00,,,,
26,8901248744034,Zandu Sona Chandi 900gm,Zandu Sona Chandi 900gm,280,GM,255,231,0,0000-00-00,,,,
26,8901233014531,Bournevita 500gm,Bournevita 500gm,205,kg,175,168.02,0,0000-00-00,,,,
26,8901233014500,Bournvita 1kg,Bournvita 1kg,355,kg,330,315.9,0,0000-00-00,,,,
26,8901207872624,Dabur Honey 500gm,Dabur Honey 500gm,193,gm,178,167.15,0,0000-00-00,,,,
26,8901233014517,Bourne Vita 200gm,Bourne Vita 200gm,98,gm,93,89.9,0,0000-00-00,,,,
26,8901233014098,TANG MANGO 500 GM,TANG MANGO 500 GM,105,GM,98,95.45,0,0000-00-00,,,,
26,8901233015859,CADBURY BOURN VITA 500 GM,CADBURY BOURN VITA 500 GM,205,GRM,188,188.07,0,0000-00-00,,,,
26,8901542013201,GLUCON-D ORIGNAL,GLUCON-D ORIGNAL,22,GM,20,17.37,0,0000-00-00,,,,
26,8901542001758,GLUCON-D NIMBU PANI 500 GM,GLUCON-D NIMBU PANI 500 GM,115,GM,107,104.55,0,0000-00-00,,,,
26,8901233015842,BOUNVITA 1 KG,BOUNVITA 1 KG,370,gm,355,339.5,0,0000-00-00,,,,
26,8901542013140,GLUCON-D NIMBU PANI 400GM,GLUCON-D NIMBU PANI 400GM,115,GRM,110,93,0,0000-00-00,,,,
26,8901233016603,BournVita 500gm,BournVita 500gm,205,500G,194,182.52,0,0000-00-00,,,,
26,8901233015873,BOURN-VITA 200GM,BOURN-VITA 200GM,98,500G,93,89.9,0,0000-00-00,,,,
26,8901233016597,BOURN-VITA 1 KG,BOURN-VITA 1 KG,370,500G,350,329.45,0,0000-00-00,,,,
26,8901571006809,ENO COLA FLAVOUR,ENO COLA FLAVOUR,36,GRM,31,28.77,0,0000-00-00,,,,
26,8901233016627,BOURN VITA 200-GM,BOURN VITA 200-GM,98,GM,93,87.3,0,0000-00-00,,,,
26,8901499007957,Kelloggs ChOco 250gm,Kelloggs ChOco 250gm,106,GRM,102,93.52,0,0000-00-00,,,,
26,8901571006885,ENO ORANGE FLAVOUR,ENO ORANGE FLAVOUR,6,GRM,5,4.8,0,0000-00-00,,,,
26,8901499008442,Kelloggs Special K 140gm,Kelloggs Special K 140gm,62,GRM,60,54.67,0,0000-00-00,,,,
26,8901499008206,Kelloggs Special K 290gm,Kelloggs Special K 290gm,122,GRM,118,107.68,0,0000-00-00,,,,
26,8901542008764,Complian Choclate 500gm,Complian Choclate 500gm,250,GRM,230,222.53,0,0000-00-00,,,,
26,8901499007704,KELOGGS OATS 200GM,KELOGGS OATS 200GM,43,GRM,41,37.95,0,0000-00-00,,,,
26,8901233018287,BOURN-VITA 500GM,BOURN-VITA 500GM,205,GM,194,182.45,0,0000-00-00,,,,
26,8901499008169,KELLOGGS CHOCOS 10/-,KELLOGGS CHOCOS 10/-,10,GRM,9,8.83,0,0000-00-00,,,,
26,8901233018324,BOURNVITA PRO 1KG,BOURNVITA PRO 1KG,380,gm,374,348.61,0,0000-00-00,,,,
26,8901233018355,BOURN-VITA PRO 200GM,BOURN-VITA PRO 200GM,100,gm,95,88.99,0,0000-00-00,,,,
26,8901233018331,BOURN VITA PRO 500GM,BOURN VITA PRO 500GM,215,GM,210,191.1,0,0000-00-00,,,,
26,8901207019999,DABUR GLUCO-PLUS 400G,DABUR GLUCO-PLUS 400G,120,GM,110,83.89,0,0000-00-00,,,,
26,8901233019086,BOURN-VITA 500GM,BOURN-VITA 500GM,215,gm,203,195.16,0,0000-00-00,,,,
26,8901499007964,KELLOGGS CHOCOS 375G,KELLOGGS CHOCOS 375G,150,GRM,140,132.2,0,0000-00-00,,,,
26,8901207017025,DABUR GLUCOSE-D 500G,DABUR GLUCOSE-D 500G,92,GM,84,80.84,0,0000-00-00,,,,
26,8901207018633,DABUR GLUCOSE-D 1KG,DABUR GLUCOSE-D 1KG,160,GM,155,142.86,0,0000-00-00,,,,
26,8901207018756,DABUR GLUCOPLUS-C 500G,DABUR GLUCOPLUS-C 500G,130,GM,120,89.89,0,0000-00-00,,,,
26,8901207018794,DABUR GLU-PLUS-OR 500G,DABUR GLU-PLUS-OR 500G,115,GM,105,83.34,0,0000-00-00,,,,
26,8901207018671,DABUR GLU-PLUS OR 125G,DABUR GLU-PLUS OR 125G,28,GM,25,20.12,0,0000-00-00,,,,
26,8901207018688,DABUR GLU-PLUS LMN 125GM,DABUR GLU-PLUS LMN 125GM,28,GM,24,20.12,0,0000-00-00,,,,
26,8901207018770,DABUR GLU-PLUS OR 250GM,DABUR GLU-PLUS OR 250GM,50,GM,46,34.88,0,0000-00-00,,,,
26,8901207018664,GLUCOSE-D 125GM,GLUCOSE-D 125GM,23,GM,21,17.44,0,0000-00-00,,,,
26,8901207018787,DABUR GLUCO PLUS-C 500GM,DABUR GLUCO PLUS-C 500GM,115,KG,105,86.12,0,0000-00-00,,,,
26,8901233020341,BOURN-VITA 500GM,BOURN-VITA 500GM,215,KG,203,189.66,0,0000-00-00,,,,
26,8901233021041,BOURN-VITA 500GM,BOURN-VITA 500GM,215,gm,203,191.33,0,0000-00-00,,,,
26,8901207011504,DABUR CHWNPRSH MANGO 500G,DABUR CHWNPRSH MANGO 500G,163,LTR,143,131.07,0,0000-00-00,,,,
26,8901207013416,DABUR CHWNPRSH MIX-F 500G,DABUR CHWNPRSH MIX-F 500G,163,LTR,143,131.07,0,0000-00-00,,,,
26,8901207019722,DABUR CHWNPRSH CHOCO 500G,DABUR CHWNPRSH CHOCO 500G,178,LTR,155,143.13,0,0000-00-00,,,,
26,8901207012754,DABUR CHWNPRSH MANGO 1KG,DABUR CHWNPRSH MANGO 1KG,300,KG,264,241.24,0,0000-00-00,,,,
26,8901207013409,DABUR CHWNPRSH MIX-F 1KG,DABUR CHWNPRSH MIX-F 1KG,300,KG,264,241.24,0,0000-00-00,,,,
26,8901207019715,DABUR CHWNPRSH CHOCO 900G,DABUR CHWNPRSH CHOCO 900G,315,GM,278,253.32,0,0000-00-00,,,,
26,8901233018362,BOURN-VITA 75GM,BOURN-VITA 75GM,30,gm,27,23.6,0,0000-00-00,,,,
26,8901542015809,COMPLAN CHOCO 450GM,COMPLAN CHOCO 450GM,245,GM,240,224.78,0,0000-00-00,,,,
26,8901233022246,BOURN-VITA 500GM,BOURN-VITA 500GM,215,gm,210,205,0,0000-00-00,,,,
27,40000,GAS STOVE PRITHAVI,GAS STOVE PRITHAVI,1595,LTR,1,1,0,0000-00-00,,,,
27,10003,Aluminium Cooker 3Ltr,Aluminium Cooker 3Ltr,1140,LTR,1,1,0,0000-00-00,,,,
27,10013,Alumininum Cooker 5ltr,Alumininum Cooker 5ltr,1550,LTR,1,1,0,0000-00-00,,,,
27,10027,Aluminium Cooker 7.5ltr,Aluminium Cooker 7.5ltr,2170,LTR,1,1,0,0000-00-00,,,,
27,10030,Aluminium Cooker 10ltr,Aluminium Cooker 10ltr,2520,LTR,1,1,0,0000-00-00,,,,
27,10033,Aluminium Cooker 12ltr,Aluminium Cooker 12ltr,2740,LTR,1,1,0,0000-00-00,,,,
27,12000,Aluminium Cooker 16ltr,Aluminium Cooker 16ltr,4880,LTR,1,1,0,0000-00-00,,,,
27,12001,Aluminium Cooker 20ltr,Aluminium Cooker 20ltr,5740,LTR,1,1,0,0000-00-00,,,,
27,10701,Aluminium Cooker DL 3ltr,Aluminium Cooker DL 3ltr,1390,LTR,1,1,0,0000-00-00,,,,
27,10702,Aluminium Cooker DL 5ltr,Aluminium Cooker DL 5ltr,1870,LTR,1,1,0,0000-00-00,,,,
27,10703,Aluminium Cooker DL 7.5ltr,Aluminium Cooker DL 7.5ltr,2350,LTR,1,1,0,0000-00-00,,,,
27,10704,Aluminium Cooker DL 10ltr,Aluminium Cooker DL 10ltr,2760,LTR,1,1,0,0000-00-00,,,,
27,10705,Aluminium Cooker DL 12ltr,Aluminium Cooker DL 12ltr,3010,LTR,1,1,0,0000-00-00,,,,
27,20602,Aluminium Cooker D-A 3ltr,Aluminium Cooker D-A 3ltr,2020,LTR,1,1,0,0000-00-00,,,,
27,20605,Aluminium Cooker D-A 5.5ltr,Aluminium Cooker D-A 5.5ltr,2595,LTR,1,1,0,0000-00-00,,,,
27,20606,Aluminium Cooker D-A 6.5 ltr,Aluminium Cooker D-A 6.5 ltr,2870,LTR,1,1,0,0000-00-00,,,,
27,11547,Aluminium Cooker N 3ltr,Aluminium Cooker N 3ltr,1165,LTR,1,1,0,0000-00-00,,,,
27,11545,Aluminium Cooker N 5ltr,Aluminium Cooker N 5ltr,1590,LTR,1,1,0,0000-00-00,,,,
27,11567,Aluminium Cooker N 6.5ltr,Aluminium Cooker N 6.5ltr,1750,LTR,1,1,0,0000-00-00,,,,
27,11568,Aluminium Cooker N 8ltr,Aluminium Cooker N 8ltr,1900,LTR,1,1,0,0000-00-00,,,,
27,11569,Aluminium Cooker N 10ltr,Aluminium Cooker N 10ltr,2225,LTR,1,1,0,0000-00-00,,,,
27,11603,Aluminium Cooker N 3ltr,Aluminium Cooker N 3ltr,1240,LTR,1,1,0,0000-00-00,,,,
27,11604,Aluminium Cooker N 5ltr,Aluminium Cooker N 5ltr,1660,LTR,1,1,0,0000-00-00,,,,
27,11605,Aluminium Cooker N 6.5ltr,Aluminium Cooker N 6.5ltr,1825,LTR,1,1,0,0000-00-00,,,,
27,11606,Aluminium Cooker N 8ltr,Aluminium Cooker N 8ltr,1975,LTR,1,1,0,0000-00-00,,,,
27,10607,Aluminium Cooker N 10lt,Aluminium Cooker N 10lt,2300,LTR,1,1,0,0000-00-00,,,,
27,11652,Aluminium Cooker N 3ltr,Aluminium Cooker N 3ltr,1330,LTR,1,1,0,0000-00-00,,,,
27,11653,Aluminium Cooker N 5ltr,Aluminium Cooker N 5ltr,1810,LTR,1,1,0,0000-00-00,,,,
27,11654,Aluminium Cooker N 6.5ltr,Aluminium Cooker N 6.5ltr,1990,LTR,1,1,0,0000-00-00,,,,
27,20451,Aluminium Cooker N 3ltr,Aluminium Cooker N 3ltr,1750,LTR,1,1,0,0000-00-00,,,,
27,20452,Aluminium Cooker N 5ltr,Aluminium Cooker N 5ltr,2330,LTR,1,1,0,0000-00-00,,,,
27,20551,Aluminium Cooker N-A 3.5ltr,Aluminium Cooker N-A 3.5ltr,1995,LTR,1,1,0,0000-00-00,,,,
27,20552,Aluminium Cooker N-A 5ltr,Aluminium Cooker N-A 5ltr,2295,LTR,1,1,0,0000-00-00,,,,
27,20553,Aluminium Cooker N-A 7ltr,Aluminium Cooker N-A 7ltr,2495,LTR,1,1,0,0000-00-00,,,,
27,20425,Aluminium Cooker APL 3ltr,Aluminium Cooker APL 3ltr,1830,LTR,1,1,0,0000-00-00,,,,
27,20427,Aluminium Cooker APL 5ltr,Aluminium Cooker APL 5ltr,2420,LTR,1,1,0,0000-00-00,,,,
27,36301,OMNI TAWA 250MM,OMNI TAWA 250MM,835,LTR,1,1,0,0000-00-00,,,,
27,36305,FRY PAN SIMPLE 240MM,FRY PAN SIMPLE 240MM,870,LTR,1,1,0,0000-00-00,,,,
27,36308,FRY PAN 260MM,FRY PAN 260MM,1190,LTR,1,1,0,0000-00-00,,,,
27,36310,KADAI 240MM,KADAI 240MM,1190,LTR,1,1,0,0000-00-00,,,,
27,36315,STOCK POT 280MM,STOCK POT 280MM,2190,LTR,1,1,0,0000-00-00,,,,
27,35036,PARATHA TAWA 265MM,PARATHA TAWA 265MM,910,LTR,1,1,0,0000-00-00,,,,
27,35035,ROTI TAWA 225MM,ROTI TAWA 225MM,690,LTR,1,1,0,0000-00-00,,,,
27,35040,SAUTE PAN 240MM,SAUTE PAN 240MM,1260,LTR,1,1,0,0000-00-00,,,,
27,30601,FRY PAN 200MM,FRY PAN 200MM,820,LTR,1,1,0,0000-00-00,,,,
27,36206,DEEP POT 220MM,DEEP POT 220MM,1460,LTR,1,1,0,0000-00-00,,,,
27,36207,DEEP POT 240MM,DEEP POT 240MM,1680,LTR,1,1,0,0000-00-00,,,,
27,36203,FRY PAN STEEL 240MM,FRY PAN STEEL 240MM,1270,LTR,1,1,0,0000-00-00,,,,
27,36204,FRY PAN STEEL 260MM,FRY PAN STEEL 260MM,1450,LTR,1,1,0,0000-00-00,,,,
27,36211,CASSEROLE STEEL 240MM,CASSEROLE STEEL 240MM,1420,LTR,1,1,0,0000-00-00,,,,
27,36212,CASSEROLE STEEL 260MM,CASSEROLE STEEL 260MM,1640,LTR,1,1,0,0000-00-00,,,,
27,41329,STYLO M-GRINDER 550,STYLO M-GRINDER 550,3445,LTR,1,1,0,0000-00-00,,,,
27,41343,TULIP CLASSIC GRINDER,TULIP CLASSIC GRINDER,2995,LTR,1,1,0,0000-00-00,,,,
27,41109,JMG CHAMP,JMG CHAMP,3895,LTR,1,1,0,0000-00-00,,,,
27,41923,INDUCTION COOK TOP Pic 12.0,INDUCTION COOK TOP Pic 12.0,3195,LTR,1,1,0,0000-00-00,,,,
27,41921,INDUCTION COOK TOP Pic 2.0,INDUCTION COOK TOP Pic 2.0,3295,LTR,1,1,0,0000-00-00,,,,
27,40071,GAS TABEL 02SS,GAS TABEL 02SS,4995,LTR,1,1,0,0000-00-00,,,,
27,40168,GAS TABEL 03L SS,GAS TABEL 03L SS,6745,LTR,1,1,0,0000-00-00,,,,
27,40269,GAS TABEL 04 SS,GAS TABEL 04 SS,7795,LTR,1,1,0,0000-00-00,,,,
27,41559,ELECTRIC KETTLES PKPWC1.0,ELECTRIC KETTLES PKPWC1.0,1495,LTR,1,1,0,0000-00-00,,,,
27,41561,ELECTRIC KETTLE PKPWC1.7,ELECTRIC KETTLE PKPWC1.7,1545,LTR,1,1,0,0000-00-00,,,,
27,41577,ELECTRIC KETTLE PKPDC1.0,ELECTRIC KETTLE PKPDC1.0,1495,LTR,1,1,0,0000-00-00,,,,
27,41578,ELECTRIC KETTLE PKPDC1.7,ELECTRIC KETTLE PKPDC1.7,1595,LTR,1,1,0,0000-00-00,,,,
27,41573,ELECTRIC KETTLE PKGSS1.7,ELECTRIC KETTLE PKGSS1.7,1295,LTR,1,1,0,0000-00-00,,,,
